#Archive/File	Name	Time	Size	Type
Archive	GSE124864_RAW.tar	02/17/2020 16:43:19	38287360	TAR
File	GSM3557524_both1.count.txt.gz	01/09/2019 11:07:43	96733	TXT
File	GSM3557525_both3.count.txt.gz	01/09/2019 11:07:43	96721	TXT
File	GSM3613345_ATOH1_1_peaks.txt.gz	02/20/2019 06:47:19	2849575	TXT
File	GSM3613345_ATOH1_1_sort_peaks.narrowPeak.bed.gz	02/20/2019 06:47:19	1929640	BED
File	GSM3613346_ATOH1_2_peaks.txt.gz	02/20/2019 06:47:19	2144586	TXT
File	GSM3613346_ATOH1_2_sort_peaks.narrowPeak.bed.gz	02/20/2019 06:47:20	1527626	BED
File	GSM4172934_Control-1.bed.gz	11/17/2019 10:24:11	881975	BED
File	GSM4172935_Control-2.bed.gz	11/17/2019 10:24:12	1191256	BED
File	GSM4172936_LSD1i-1.bed.gz	11/17/2019 10:24:13	959186	BED
File	GSM4172937_LSD1i-2.bed.gz	11/17/2019 10:24:13	946251	BED
File	GSM4172938_dBRD9-1.bed.gz	11/17/2019 10:24:13	1186532	BED
File	GSM4172939_dBRD9-2.bed.gz	11/17/2019 10:24:14	1185297	BED
File	GSM4172940_Combo-1.bed.gz	11/17/2019 10:24:14	950346	BED
File	GSM4172941_Combo-2.bed.gz	11/17/2019 10:24:14	1130490	BED
