#Archive/File	Name	Time	Size	Type
Archive	GSE130408_RAW.tar	06/17/2020 19:31:20	52613652480	TAR
File	GSM4569878_FOXA1_NKI_23_N.bw	05/14/2020 20:47:18	197895651	BW
File	GSM4569879_FOXA1_NKI_25_N.bw	05/14/2020 20:47:19	154047334	BW
File	GSM4569880_FOXA1_NKI_27_N.bw	05/14/2020 20:47:20	158935733	BW
File	GSM4569881_FOXA1_NKI_29_N.bw	05/14/2020 20:47:23	191531509	BW
File	GSM4569882_FOXA1_NKI_1_T.bw	05/14/2020 20:47:24	231802854	BW
File	GSM4569883_FOXA1_NKI_5_T.bw	05/14/2020 20:47:27	222263197	BW
File	GSM4569884_FOXA1_NKI_7_T.bw	05/14/2020 20:47:29	191488991	BW
File	GSM4569885_FOXA1_NKI_13_T.bw	05/14/2020 20:47:30	200500703	BW
File	GSM4569886_FOXA1_NKI_19_T.bw	05/14/2020 20:47:31	194138056	BW
File	GSM4569887_FOXA1_NKI_23_T.bw	05/14/2020 20:47:32	194470111	BW
File	GSM4569888_FOXA1_NKI_27_T.bw	05/14/2020 20:47:34	195598294	BW
File	GSM4569889_FOXA1_NKI_29_T.bw	05/14/2020 20:47:35	177453291	BW
File	GSM4569890_FOXA1_DF_2078_T.bw	05/14/2020 20:47:36	100574714	BW
File	GSM4569891_FOXA1_DF_2030_T.bw	05/14/2020 20:47:37	217967514	BW
File	GSM4569892_FOXA1_DF_2483_T.bw	05/14/2020 20:47:40	329361347	BW
File	GSM4569893_FOXA1_DF_2484_T.bw	05/14/2020 20:47:41	363724221	BW
File	GSM4569894_FOXA1_DF_2480_T.bw	05/14/2020 20:47:42	251623519	BW
File	GSM4569895_FOXA1_UW_PDX_35.bw	05/14/2020 20:47:43	153816239	BW
File	GSM4569896_FOXA1_UW_PDX_58.bw	05/14/2020 20:47:44	155135342	BW
File	GSM4569897_FOXA1_UW_PDX_70.bw	05/14/2020 20:47:45	143619368	BW
File	GSM4569898_FOXA1_UW_PDX_77.bw	05/14/2020 20:47:46	146326328	BW
File	GSM4569899_FOXA1_UW_PDX_78.bw	05/14/2020 20:47:46	149919820	BW
File	GSM4569900_FOXA1_UW_PDX_81.bw	05/14/2020 20:47:47	145352789	BW
File	GSM4569901_FOXA1_UW_PDX_92.bw	05/14/2020 20:47:48	154007406	BW
File	GSM4569902_FOXA1_UW_PDX_136.bw	05/14/2020 20:47:49	154619458	BW
File	GSM4569903_FOXA1_UW_PDX_141.bw	05/14/2020 20:47:50	142823364	BW
File	GSM4569904_FOXA1_UW_PDX_167.bw	05/14/2020 20:47:51	146407129	BW
File	GSM4569905_FOXA1_UW_PDX_170-2.bw	05/14/2020 20:47:52	154938776	BW
File	GSM4569906_FOXA1_UW_PDX_170-3.bw	05/14/2020 20:47:53	152949883	BW
File	GSM4569907_FOXA1_UW_PDX_189-3.bw	05/14/2020 20:47:54	90049400	BW
File	GSM4569908_FOXA1_UW_PDX_189-4.bw	05/14/2020 20:47:55	148322714	BW
File	GSM4569909_FOXA1_UW_PDX_86-2.bw	05/14/2020 20:47:56	151476278	BW
File	GSM4569910_HOXB13_DF_2078_N.bw	05/14/2020 20:47:57	100725959	BW
File	GSM4569911_HOXB13_DF_2480_N.bw	05/14/2020 20:48:00	84961129	BW
File	GSM4569912_HOXB13_DF_2483_N.bw	05/14/2020 20:48:10	369613351	BW
File	GSM4569913_HOXB13_DF_2484_N.bw	05/14/2020 20:48:14	267405382	BW
File	GSM4569914_HOXB13_DF_2030_N.bw	05/14/2020 20:48:15	221009286	BW
File	GSM4569915_HOXB13_NKI_1_N.bw	05/14/2020 20:48:17	189219279	BW
File	GSM4569916_HOXB13_NKI_5_N.bw	05/14/2020 20:48:17	194500527	BW
File	GSM4569917_HOXB13_NKI_7_N.bw	05/14/2020 20:48:19	254610012	BW
File	GSM4569918_HOXB13_NKI_13_N.bw	05/14/2020 20:48:20	249381434	BW
File	GSM4569919_HOXB13_NKI_19_N.bw	05/14/2020 20:48:22	185852740	BW
File	GSM4569920_HOXB13_NKI_23_N.bw	05/14/2020 20:48:25	219781357	BW
File	GSM4569921_HOXB13_NKI_25_N.bw	05/14/2020 20:48:31	209888230	BW
File	GSM4569922_HOXB13_NKI_27_N.bw	05/14/2020 20:48:34	227753940	BW
File	GSM4569923_HOXB13_NKI_29_N.bw	05/14/2020 20:48:40	180402810	BW
File	GSM4569924_HOXB13_DF_2078_T.bw	05/14/2020 20:48:41	94173963	BW
File	GSM4569925_HOXB13_DF_2030_T.bw	05/14/2020 20:48:43	188427346	BW
File	GSM4569926_HOXB13_DF_2483_T.bw	05/14/2020 20:48:50	485103450	BW
File	GSM4569927_HOXB13_DF_2484_T.bw	05/14/2020 20:48:58	598891608	BW
File	GSM4569928_HOXB13_DF_2480_T.bw	05/14/2020 20:49:02	168316512	BW
File	GSM4569929_HOXB13_NKI_1_T.bw	05/14/2020 20:49:05	265813185	BW
File	GSM4569930_HOXB13_NKI_5_T.bw	05/14/2020 20:49:08	140777752	BW
File	GSM4569931_HOXB13_NKI_7_T.bw	05/14/2020 20:49:09	218412434	BW
File	GSM4569932_HOXB13_NKI_13_T.bw	05/14/2020 20:49:14	188471767	BW
File	GSM4569933_HOXB13_NKI_19_T.bw	05/14/2020 20:49:18	162050400	BW
File	GSM4569934_HOXB13_NKI_23_T.bw	05/14/2020 20:49:23	154582872	BW
File	GSM4569935_HOXB13_NKI_27_T.bw	05/14/2020 20:49:24	175760614	BW
File	GSM4569936_HOXB13_NKI_29_T.bw	05/14/2020 20:49:25	198264286	BW
File	GSM4569937_HOXB13_UW_PDX_70.bw	05/14/2020 20:49:26	148907451	BW
File	GSM4569938_HOXB13_UW_PDX_35.bw	05/14/2020 20:49:27	153108028	BW
File	GSM4569939_HOXB13_UW_PDX_77.bw	05/14/2020 20:49:28	154079752	BW
File	GSM4569940_HOXB13_UW_PDX_58.bw	05/14/2020 20:49:29	155725270	BW
File	GSM4569941_HOXB13_UW_PDX_78.bw	05/14/2020 20:49:29	150831677	BW
File	GSM4569942_HOXB13_UW_PDX_81.bw	05/14/2020 20:49:30	141465747	BW
File	GSM4569943_HOXB13_UW_PDX_86-2.bw	05/14/2020 20:49:31	142475830	BW
File	GSM4569944_HOXB13_UW_PDX_92.bw	05/14/2020 20:49:31	155433384	BW
File	GSM4569945_HOXB13_UW_PDX_136.bw	05/14/2020 20:49:33	152275550	BW
File	GSM4569946_HOXB13_UW_PDX_141.bw	05/14/2020 20:49:34	144653070	BW
File	GSM4569947_HOXB13_UW_PDX_167.bw	05/14/2020 20:49:35	146903656	BW
File	GSM4569948_HOXB13_UW_PDX_170-2.bw	05/14/2020 20:49:35	154610970	BW
File	GSM4569949_HOXB13_UW_PDX_170-3.bw	05/14/2020 20:49:36	158081453	BW
File	GSM4569950_HOXB13_UW_PDX_189-3.bw	05/14/2020 20:49:37	153794741	BW
File	GSM4569951_HOXB13_UW_PDX_189-4.bw	05/14/2020 20:49:38	159619015	BW
File	GSM4569952_H3K27ac_DF_2479_N.bw	05/14/2020 20:49:39	341490963	BW
File	GSM4569953_H3K27ac_DF_2480_N.bw	05/14/2020 20:49:39	228019559	BW
File	GSM4569954_H3K27ac_DF_2478_N.bw	05/14/2020 20:49:43	460239099	BW
File	GSM4569955_H3K27ac_DF_2477_N.bw	05/14/2020 20:49:43	235976572	BW
File	GSM4569956_H3K27ac_DF_2482_N.bw	05/14/2020 20:49:44	244036323	BW
File	GSM4569957_H3K27ac_DF_2319_N.bw	05/14/2020 20:49:46	325765906	BW
File	GSM4569958_H3K27ac_DF_2030_N.bw	05/14/2020 20:49:49	345997409	BW
File	GSM4569959_H3K27ac_DF_2076_N.bw	05/14/2020 20:49:51	386245518	BW
File	GSM4569960_H3K27ac_DF_2007_N.bw	05/14/2020 20:49:52	283948153	BW
File	GSM4569961_H3K27ac_DF_2228_N.bw	05/14/2020 20:50:05	1516673164	BW
File	GSM4569962_H3K27ac_DF_2342_N.bw	05/14/2020 20:50:30	1128914741	BW
File	GSM4569964_H3K27ac_DF_2078_N.bw	05/14/2020 20:50:40	329725204	BW
File	GSM4569966_H3K27ac_DF_2060_N.bw	05/14/2020 20:50:47	550179603	BW
File	GSM4569969_H3K27ac_DF_2079_N.bw	05/14/2020 20:50:56	353879595	BW
File	GSM4569973_H3K27ac_DF_2087_N.bw	05/14/2020 20:51:02	467069028	BW
File	GSM4569976_H3K27ac_DF_2113_N.bw	05/14/2020 20:51:04	267213909	BW
File	GSM4569978_H3K27ac_DF_2025_N.bw	05/14/2020 20:51:09	164003420	BW
File	GSM4569981_H3K27ac_DF_2137_N.bw	05/14/2020 20:51:12	228668327	BW
File	GSM4569984_H3K27ac_DF_2038_N.bw	05/14/2020 20:51:13	165512325	BW
File	GSM4569987_H3K27ac_DF_2192_N.bw	05/14/2020 20:51:13	207495746	BW
File	GSM4569990_H3K27ac_DF_2185_N.bw	05/14/2020 20:51:14	211251098	BW
File	GSM4569993_H3K27ac_DF_2173_N.bw	05/14/2020 20:51:16	157250263	BW
File	GSM4569994_H3K27ac_DF_2114_N.bw	05/14/2020 20:51:17	165267992	BW
File	GSM4569995_H3K27ac_DF_1962_N.bw	05/14/2020 20:51:19	197000333	BW
File	GSM4569996_H3K27ac_DF_2101_N.bw	05/14/2020 20:51:19	169920392	BW
File	GSM4569997_H3K27ac_DF_2088_N.bw	05/14/2020 20:51:21	225185119	BW
File	GSM4569998_H3K27ac_DF_2483_N.bw	05/14/2020 20:51:23	154978561	BW
File	GSM4569999_H3K27ac_DF_2484_N.bw	05/14/2020 20:51:23	148812503	BW
File	GSM4570000_H3K27AC_NKI_1_N.bw	05/14/2020 20:51:26	253005283	BW
File	GSM4570001_H3K27AC_NKI_13_N.bw	05/14/2020 20:51:27	284308432	BW
File	GSM4570002_H3K27AC_NKI_19_N.bw	05/14/2020 20:51:28	176429170	BW
File	GSM4570003_H3K27AC_NKI_25_N.bw	05/14/2020 20:51:29	269873516	BW
File	GSM4570004_H3K27AC_NKI_27_N.bw	05/14/2020 20:51:33	182418682	BW
File	GSM4570005_H3K27AC_NKI_29_N.bw	05/14/2020 20:51:35	336422437	BW
File	GSM4570006_H3K27AC_NKI_5_N.bw	05/14/2020 20:51:36	296964934	BW
File	GSM4570007_H3K27AC_NKI_7_N.bw	05/14/2020 20:51:40	207669663	BW
File	GSM4570008_H3K27ac_DF_2319_T.bw	05/14/2020 20:51:47	156725720	BW
File	GSM4570009_H3K27ac_DF_2030_T.bw	05/14/2020 20:51:51	227885144	BW
File	GSM4570010_H3K27ac_DF_2078_T.bw	05/14/2020 20:51:54	270424774	BW
File	GSM4570011_H3K27ac_DF_2076_T.bw	05/14/2020 20:51:58	295176695	BW
File	GSM4570012_H3K27ac_DF_2228_T.bw	05/14/2020 20:52:03	198496368	BW
File	GSM4570013_H3k27ac_DF_2060_T.bw	05/14/2020 20:52:06	78383892	BW
File	GSM4570014_H3k27ac_DF_2087_T.bw	05/14/2020 20:52:06	76958218	BW
File	GSM4570015_H3k27ac_DF_2113_T.bw	05/14/2020 20:52:09	108764159	BW
File	GSM4570016_H3k27ac_DF_2025_T.bw	05/14/2020 20:52:10	103787449	BW
File	GSM4570017_H3k27ac_DF_2038_T.bw	05/14/2020 20:52:12	108652012	BW
File	GSM4570018_H3k27ac_DF_2192_T.bw	05/14/2020 20:52:16	91606189	BW
File	GSM4570019_H3k27ac_DF_2185_T.bw	05/14/2020 20:52:21	88216952	BW
File	GSM4570020_H3k27ac_DF_2114_T.bw	05/14/2020 20:52:24	136697911	BW
File	GSM4570021_H3k27ac_DF_1962_T.bw	05/14/2020 20:52:25	88477771	BW
File	GSM4570022_H3k27ac_DF_2101_T.bw	05/14/2020 20:52:30	69831629	BW
File	GSM4570023_H3k27ac_DF_2173_T.bw	05/14/2020 20:52:32	92166942	BW
File	GSM4570024_H3k27ac_DF_2088_T.bw	05/14/2020 20:52:36	90917262	BW
File	GSM4570025_H3k27ac_DF_2137_T.bw	05/14/2020 20:52:38	107033778	BW
File	GSM4570026_H3K27ac_DF_2477_T.bw	05/14/2020 20:52:42	163764559	BW
File	GSM4570027_H3K27ac_DF_2478_T.bw	05/14/2020 20:52:43	233883773	BW
File	GSM4570028_H3K27ac_DF_2479_T.bw	05/14/2020 20:52:48	289213523	BW
File	GSM4570029_H3K27ac_DF_2482_T.bw	05/14/2020 20:52:53	223623766	BW
File	GSM4570030_H3k27ac_DF_2484_T.bw	05/14/2020 20:52:53	96948133	BW
File	GSM4570031_H3K27ac_DF_2480_T.bw	05/14/2020 20:52:55	244942616	BW
File	GSM4570032_H3K27AC_NKI_1_T.bw	05/14/2020 20:52:57	296246652	BW
File	GSM4570033_H3K27AC_NKI_5_T.bw	05/14/2020 20:53:00	258740970	BW
File	GSM4570034_H3K27AC_NKI_7_T.bw	05/14/2020 20:53:02	276600799	BW
File	GSM4570035_H3K27AC_NKI_13_T.bw	05/14/2020 20:53:03	235845691	BW
File	GSM4570036_H3K27AC_NKI_19_T.bw	05/14/2020 20:53:03	234683005	BW
File	GSM4570037_H3K27AC_NKI_23_T.bw	05/14/2020 20:53:04	235024029	BW
File	GSM4570038_H3K27AC_NKI_27_T.bw	05/14/2020 20:53:07	224008716	BW
File	GSM4570039_H3K27AC_NKI_29_T.bw	05/14/2020 20:53:10	244423644	BW
File	GSM4570040_K27ac_UW_PDX_70.bw	05/14/2020 20:53:11	118114709	BW
File	GSM4570041_K27ac_UW_PDX_35.bw	05/14/2020 20:53:13	141460704	BW
File	GSM4570042_K27ac_UW_PDX_77.bw	05/14/2020 20:53:13	115035321	BW
File	GSM4570043_K27ac_UW_PDX_58.bw	05/14/2020 20:53:14	129281333	BW
File	GSM4570044_K27ac_UW_PDX_78.bw	05/14/2020 20:53:14	120628556	BW
File	GSM4570045_K27ac_UW_PDX_81.bw	05/14/2020 20:53:15	98669902	BW
File	GSM4570046_K27ac_UW_PDX_86-2.bw	05/14/2020 20:53:16	146998468	BW
File	GSM4570047_K27ac_UW_PDX_92.bw	05/14/2020 20:53:18	129715557	BW
File	GSM4570048_K27ac_UW_PDX_136.bw	05/14/2020 20:53:20	127486246	BW
File	GSM4570049_K27ac_UW_PDX_141.bw	05/14/2020 20:53:21	120768994	BW
File	GSM4570050_K27ac_UW_PDX_167.bw	05/14/2020 20:53:26	108684285	BW
File	GSM4570051_K27ac_UW_PDX_170-2.bw	05/14/2020 20:53:27	111696219	BW
File	GSM4570052_K27ac_UW_PDX_170-3.bw	05/14/2020 20:53:27	119675754	BW
File	GSM4570053_K27ac_UW_PDX_189-3.bw	05/14/2020 20:53:29	110131947	BW
File	GSM4570054_K27ac_UW_PDX_189-4.bw	05/14/2020 20:53:33	109091444	BW
File	GSM4570055_K4me2_DF_2208_N.bw	05/14/2020 20:53:34	149732601	BW
File	GSM4570056_K4me2_DF_2228_N.bw	05/14/2020 20:53:41	66536460	BW
File	GSM4570057_K4me2_DF_2342_N.bw	05/14/2020 20:53:50	142323936	BW
File	GSM4570058_K4me2_DF_2078_N.bw	05/14/2020 20:53:51	139254708	BW
File	GSM4570059_K4me2_DF_2208_T.bw	05/14/2020 20:53:52	105423297	BW
File	GSM4570060_K4me2_DF_2228_T.bw	05/14/2020 20:53:53	120075976	BW
File	GSM4570061_K4me2_DF_2342_T.bw	05/14/2020 20:53:54	146000808	BW
File	GSM4570062_K4me2_DF_2078_T.bw	05/14/2020 20:54:00	148611009	BW
File	GSM4570063_H3K4me3_DF_1820_N.bw	05/14/2020 20:54:05	172027992	BW
File	GSM4570064_H3K4me3_DF_2319_N.bw	05/14/2020 20:54:06	129427155	BW
File	GSM4570065_H3K4me3_DF_2208_N.bw	05/14/2020 20:54:07	123169770	BW
File	GSM4570066_H3K4me3_DF_1880_T.bw	05/14/2020 20:54:09	157625164	BW
File	GSM4570067_H3K4me3_DF_2319_T.bw	05/14/2020 20:54:09	123333194	BW
File	GSM4570068_H3K4me3_DF_2342_T.bw	05/14/2020 20:54:11	139676900	BW
File	GSM4570069_H3K4me3_DF_2208_T.bw	05/14/2020 20:54:17	126012498	BW
File	GSM4570070_H3K4me3_DF_2228_T.bw	05/14/2020 20:54:25	150305213	BW
File	GSM4570071_H3K4me3_DF_1734_T.bw	05/14/2020 20:54:31	178351130	BW
File	GSM4570072_H3K4me3_DF_1820_T.bw	05/14/2020 20:54:32	123199254	BW
File	GSM4570073_H3K27me3_DF_Anon_N.bw	05/14/2020 20:54:43	421007011	BW
File	GSM4570074_H3K27me3_DF_2319_N.bw	05/14/2020 20:54:47	285700215	BW
File	GSM4570075_H3K27me3_DF_2208_N.bw	05/14/2020 20:54:49	242700858	BW
File	GSM4570076_H3K27me3_DF_2228_N.bw	05/14/2020 20:54:52	255497322	BW
File	GSM4570077_H3K27me3_DF_1944_T.bw	05/14/2020 20:54:53	323738440	BW
File	GSM4570078_H3K27me3_DF_1726_T.bw	05/14/2020 20:54:54	293644772	BW
File	GSM4570079_H3K27me3_DF_1752_T.bw	05/14/2020 20:55:02	392753116	BW
File	GSM4570080_H3K27me3_DF_2319_T.bw	05/14/2020 20:55:06	270326595	BW
File	GSM4570081_H3K27me3_DF_2208_T.bw	05/14/2020 20:55:07	243475319	BW
File	GSM4570082_H3K27me3_DF_2228_T.bw	05/14/2020 20:55:08	208219107	BW
File	GSM4570083_H3K27me3_DF_1820_T.bw	05/14/2020 20:55:13	347754083	BW
File	GSM4570084_ATAC_DF_2114_N.bw	05/14/2020 20:55:13	188638530	BW
File	GSM4570085_ATAC_DF_2137_N.bw	05/14/2020 20:55:14	33772882	BW
File	GSM4570086_ATAC_DF_2484_N.bw	05/14/2020 20:55:14	118020621	BW
File	GSM4570087_ATAC_DF_2485_N.bw	05/14/2020 20:55:15	222129748	BW
File	GSM4570088_ATAC_DF_2114_T.bw	05/14/2020 20:55:15	135871348	BW
File	GSM4570089_ATAC_DF_2038_T.bw	05/14/2020 20:55:16	216714496	BW
File	GSM4570090_ATAC_DF_2137_T.bw	05/14/2020 20:55:16	145714195	BW
File	GSM4570091_ATAC_DF_2025_T.bw	05/14/2020 20:55:23	302956111	BW
File	GSM4570092_ATAC_DF_2485_T.bw	05/14/2020 20:55:28	80892274	BW
File	GSM4570093_ATAC_DF_2480_T.bw	05/14/2020 20:55:38	269114583	BW
File	GSM4570094_DF_met_60.bw	05/14/2020 20:55:41	203589550	BW
File	GSM4570095_DF_met_69.bw	05/14/2020 20:55:44	214425804	BW
File	GSM4570096_UCLA_UGS_repl1.bw	05/14/2020 20:55:46	121506757	BW
File	GSM4570097_UCLA_UGS_repl2.bw	05/14/2020 20:55:48	127385535	BW
