#Archive/File	Name	Time	Size	Type
Archive	GSE122237_RAW.tar	02/27/2019 12:57:11	5048320	TAR
File	GSM3462385_FT190_shNTC_rep_1_ReadsPerGene.txt.gz	11/06/2018 15:29:46	280811	TXT
File	GSM3462386_FT190_shNTC_rep_2_ReadsPerGene.txt.gz	11/06/2018 15:29:46	281946	TXT
File	GSM3462387_FT190_shNTC_rep_3_ReadsPerGene.txt.gz	11/06/2018 15:29:46	284506	TXT
File	GSM3462388_FT190_shRNF20_692_rep_1_ReadsPerGene.txt.gz	11/06/2018 15:29:46	280926	TXT
File	GSM3462389_FT190_shRNF20_692_rep_2_ReadsPerGene.txt.gz	11/06/2018 15:29:46	280541	TXT
File	GSM3462390_FT190_shRNF20_692_rep_3_ReadsPerGene.txt.gz	11/06/2018 15:29:46	231368	TXT
File	GSM3462391_FT190_shRNF20_890_rep_1_ReadsPerGene.txt.gz	11/06/2018 15:29:46	280085	TXT
File	GSM3462392_FT190_shRNF20_890_rep_2_ReadsPerGene.txt.gz	11/06/2018 15:29:47	283345	TXT
File	GSM3462393_FT190_shRNF20_890_rep_3_ReadsPerGene.txt.gz	11/06/2018 15:29:47	283662	TXT
File	GSM3462394_FT194_shNTC_rep_1_ReadsPerGene.txt.gz	11/06/2018 15:29:47	281380	TXT
File	GSM3462395_FT194_shNTC_rep_2_ReadsPerGene.txt.gz	11/06/2018 15:29:47	282769	TXT
File	GSM3462396_FT194_shNTC_rep_3_ReadsPerGene.txt.gz	11/06/2018 15:29:47	284076	TXT
File	GSM3462397_FT194_shRNF20_692_rep_1_ReadsPerGene.txt.gz	11/06/2018 15:29:47	282509	TXT
File	GSM3462398_FT194_shRNF20_692_rep_2_ReadsPerGene.txt.gz	11/06/2018 15:29:47	280643	TXT
File	GSM3462399_FT194_shRNF20_692_rep_3_ReadsPerGene.txt.gz	11/06/2018 15:29:47	281508	TXT
File	GSM3462400_FT194_shRNF20_890_rep_1_ReadsPerGene.txt.gz	11/06/2018 15:29:47	287177	TXT
File	GSM3462401_FT194_shRNF20_890_rep_2_ReadsPerGene.txt.gz	11/06/2018 15:29:47	282356	TXT
File	GSM3462402_FT194_shRNF20_890_rep_3_ReadsPerGene.txt.gz	11/06/2018 15:29:47	282304	TXT
