#Archive/File	Name	Time	Size	Type
Archive	GSE124229_RAW.tar	03/31/2021 13:32:39	54644510720	TAR
File	GSM3526060_Sample_ATAC_SD_PT32_1_08082016.bigWig	12/19/2018 23:57:52	239364955	BIGWIG
File	GSM3526061_Sample_ATAC_SD_PT32_2_08082016.bigWig	12/20/2018 00:24:32	505385703	BIGWIG
File	GSM3526062_Sample_ATAC_SD_PT34_1_08082016.bigWig	12/20/2018 00:01:33	76001198	BIGWIG
File	GSM3526063_Sample_ATAC_SD_PT34_2_08082016.bigWig	12/20/2018 00:41:42	166040251	BIGWIG
File	GSM3526064_Sample_ATAC_SD_PT35_1_08082016.bigWig	12/20/2018 00:12:39	116709818	BIGWIG
File	GSM3526065_Sample_ATAC_SD_PT35_2_08082016.bigWig	12/20/2018 00:32:13	158414996	BIGWIG
File	GSM3526066_Sample_ATAC_SD_PT36_1_08172016.bigWig	12/20/2018 00:42:58	177916385	BIGWIG
File	GSM3526067_Sample_ATAC_SD_PT36_2_08172016.bigWig	12/19/2018 23:59:22	219825109	BIGWIG
File	GSM3526068_Sample_ATAC_SD_PT39_1_08172016.bigWig	12/20/2018 00:18:04	583790234	BIGWIG
File	GSM3526069_Sample_ATAC_SD_PT39_2_08172016.bigWig	12/20/2018 00:35:45	516897711	BIGWIG
File	GSM3526070_Sample_ATAC_SD_PT41_1_08172016.bigWig	12/19/2018 23:52:29	375475369	BIGWIG
File	GSM3526071_Sample_ATAC_SD_PT41_2_08172016.bigWig	12/20/2018 00:22:12	396326619	BIGWIG
File	GSM3526072_Sample_ATAC_SD_PT4_2_01122016.bigWig	12/20/2018 00:13:21	987003029	BIGWIG
File	GSM3526073_Sample_ATAC_SD_PT42_1_08172016.bigWig	12/20/2018 00:02:57	511271559	BIGWIG
File	GSM3526074_Sample_ATAC_SD_PT42_2_08172016.bigWig	12/20/2018 00:48:17	549069909	BIGWIG
File	GSM3526075_Sample_ATAC_SD_PT4_3_01122016.bigWig	12/20/2018 00:01:57	1116151113	BIGWIG
File	GSM3526076_Sample_ATAC_SD_PT43_1_08172016.bigWig	12/20/2018 00:16:38	751463432	BIGWIG
File	GSM3526077_Sample_ATAC_SD_PT43_2_08172016.bigWig	12/20/2018 00:44:10	805404074	BIGWIG
File	GSM3526078_Sample_ATAC_SD_PT45_1_08172016.bigWig	12/19/2018 23:48:45	187778207	BIGWIG
File	GSM3526079_Sample_ATAC_SD_PT45_2_08172016.bigWig	12/20/2018 00:30:37	167466261	BIGWIG
File	GSM3526080_Sample_ATAC_SD_PT46_1_08172016.bigWig	12/20/2018 00:19:40	851173294	BIGWIG
File	GSM3526081_Sample_ATAC_SD_PT46_2_08172016.bigWig	12/20/2018 00:45:34	928318798	BIGWIG
File	GSM3526082_Sample_ATAC_SD_PT49_1_02032017.bigWig	12/20/2018 00:10:39	967920094	BIGWIG
File	GSM3526083_Sample_ATAC_SD_PT49_2_02032017.bigWig	12/20/2018 00:31:57	998069132	BIGWIG
File	GSM3526084_Sample_ATAC_SD_PT5_1_01122016.bigWig	12/20/2018 00:40:55	527429966	BIGWIG
File	GSM3526085_Sample_ATAC_SD_PT51_1_02032017.bigWig	12/19/2018 23:52:34	767537378	BIGWIG
File	GSM3526086_Sample_ATAC_SD_PT51_2_02032017.bigWig	12/20/2018 00:36:15	885989864	BIGWIG
File	GSM3526087_Sample_ATAC_SD_PT52_1_02032017.bigWig	12/20/2018 00:12:27	596216832	BIGWIG
File	GSM3526088_Sample_ATAC_SD_PT52_2_02032017.bigWig	12/20/2018 00:35:57	494183824	BIGWIG
File	GSM3526089_Sample_ATAC_SD_PT5_3_01122016.bigWig	12/19/2018 23:50:44	541953098	BIGWIG
File	GSM3526090_Sample_ATAC_SD_PT53_1_02032017.bigWig	12/20/2018 00:11:35	1033876477	BIGWIG
File	GSM3526091_Sample_ATAC_SD_PT53_2_02032017.bigWig	12/20/2018 00:49:16	870044569	BIGWIG
File	GSM3526092_Sample_ATAC_SD_PT55_1_02032017.bigWig	12/19/2018 23:59:28	874714671	BIGWIG
File	GSM3526093_Sample_ATAC_SD_PT55_2_02032017.bigWig	12/20/2018 00:27:40	733439629	BIGWIG
File	GSM3526094_Sample_ATAC_SD_PT56_1_02032017.bigWig	12/20/2018 00:11:35	765494260	BIGWIG
File	GSM3526095_Sample_ATAC_SD_PT56_2_02032017.bigWig	12/20/2018 00:49:58	620739392	BIGWIG
File	GSM3526096_Sample_ATAC_SD_PT57_1_02032017.bigWig	12/20/2018 00:20:14	882593854	BIGWIG
File	GSM3526097_Sample_ATAC_SD_PT57_2_02032017.bigWig	12/20/2018 00:45:18	827926555	BIGWIG
File	GSM3526098_Sample_ATAC_SD_PT59_1_04052017.bigWig	12/20/2018 00:00:48	994691409	BIGWIG
File	GSM3526099_Sample_ATAC_SD_PT59_2_04052017.bigWig	12/20/2018 00:29:20	1185686685	BIGWIG
File	GSM3526100_Sample_ATAC_SD_PT60_1_04052017.bigWig	12/20/2018 00:45:53	556906705	BIGWIG
File	GSM3526101_Sample_ATAC_SD_PT60_2_04052017.bigWig	12/20/2018 00:03:47	435495574	BIGWIG
File	GSM3526102_Sample_ATAC_SD_PT61_1_04052017.bigWig	12/20/2018 00:35:53	533058925	BIGWIG
File	GSM3526103_Sample_ATAC_SD_PT61_2_04052017.bigWig	12/20/2018 00:16:47	635875236	BIGWIG
File	GSM3526104_Sample_ATAC_SD_PT64_1_04052017.bigWig	12/20/2018 00:45:55	1088720053	BIGWIG
File	GSM3526105_Sample_ATAC_SD_PT64_2_04052017.bigWig	12/20/2018 00:20:37	795280186	BIGWIG
File	GSM3526106_Sample_ATAC_SD_PT66_1_06122017.bigWig	12/20/2018 00:41:37	1317896992	BIGWIG
File	GSM3526107_Sample_ATAC_SD_PT66_2_06122017.bigWig	12/19/2018 23:57:01	1319023877	BIGWIG
File	GSM3526108_Sample_ATAC_SD_PT67_1_06122017.bigWig	12/20/2018 00:27:47	594381260	BIGWIG
File	GSM3526109_Sample_ATAC_SD_PT67_2_06122017.bigWig	12/20/2018 00:00:32	546047649	BIGWIG
File	GSM3526110_Sample_ATAC_SD_PT69_1_06122017.bigWig	12/20/2018 00:06:47	854748573	BIGWIG
File	GSM3526111_Sample_ATAC_SD_PT69_2_06122017.bigWig	12/20/2018 00:25:26	612942920	BIGWIG
File	GSM3526112_Sample_ATAC_SD_PT70_1_06122017.bigWig	12/19/2018 23:57:20	922372653	BIGWIG
File	GSM3526113_Sample_ATAC_SD_PT70_2_06122017.bigWig	12/20/2018 00:25:51	670504680	BIGWIG
File	GSM3526114_Sample_ATAC_SD_PT71_1_06122017.bigWig	12/19/2018 23:50:00	454894484	BIGWIG
File	GSM3526115_Sample_ATAC_SD_PT71_2_06122017.bigWig	12/20/2018 00:31:41	421186900	BIGWIG
File	GSM3526116_Sample_ATAC_SD_PT9_2_01122016.bigWig	12/20/2018 00:24:57	645258976	BIGWIG
File	GSM3526117_Sample_ATAC_SD_PT9_3_01122016.bigWig	12/20/2018 00:50:30	860820313	BIGWIG
