#Archive/File	Name	Time	Size	Type
Archive	GSE109398_RAW.tar	11/14/2019 13:25:40	26643824640	TAR
File	GSM2942257_G613_sortedFE.bedgraph.gz	01/18/2018 19:49:46	927264196	BEDGRAPH
File	GSM2942258_G620_peaks.narrowPeak.gz	01/18/2018 19:49:47	1736945	NARROWPEAK
File	GSM2942258_G620_sortedFE.bedgraph.gz	01/18/2018 19:58:14	876218937	BEDGRAPH
File	GSM2942259_G648_peaks.narrowPeak.gz	01/18/2018 19:58:15	1568190	NARROWPEAK
File	GSM2942259_G648_sortedFE.bedgraph.gz	01/18/2018 20:04:46	669790577	BEDGRAPH
File	GSM2942260_G702_peaks.narrowPeak.gz	01/19/2018 09:59:51	1685494	NARROWPEAK
File	GSM2942260_G702_sortedFE.bedgraph.gz	01/19/2018 10:03:05	825779161	BEDGRAPH
File	GSM2942261_G705_peaks.narrowPeak.gz	01/19/2018 10:03:05	675037	NARROWPEAK
File	GSM2942261_G705_sortedFE.bedgraph.gz	01/19/2018 10:04:37	386882117	BEDGRAPH
File	GSM2942262_G706_peaks.narrowPeak.gz	01/19/2018 10:04:38	1412656	NARROWPEAK
File	GSM2942262_G706_sortedFE.bedgraph.gz	01/19/2018 10:06:02	344562371	BEDGRAPH
File	GSM2942263_G719_peaks.narrowPeak.gz	01/19/2018 10:06:02	699230	NARROWPEAK
File	GSM2942263_G719_sortedFE.bedgraph.gz	01/19/2018 10:10:09	1065366228	BEDGRAPH
File	GSM2942264_G729_peaks.narrowPeak.gz	01/19/2018 10:10:10	2023082	NARROWPEAK
File	GSM2942264_G729_sortedFE.bedgraph.gz	01/19/2018 10:12:36	641141477	BEDGRAPH
File	GSM2942265_G744_peaks.narrowPeak.gz	01/19/2018 10:12:37	1193307	NARROWPEAK
File	GSM2942265_G744_sortedFE.bedgraph.gz	01/19/2018 10:15:25	740967188	BEDGRAPH
File	GSM2942266_G797_peaks.narrowPeak.gz	01/19/2018 10:15:26	1804267	NARROWPEAK
File	GSM2942266_G797_sortedFE.bedgraph.gz	01/19/2018 10:17:29	560740313	BEDGRAPH
File	GSM2942267_G799_peaks.narrowPeak.gz	01/19/2018 10:17:30	1063817	NARROWPEAK
File	GSM2942267_G799_sortedFE.bedgraph.gz	01/19/2018 10:18:14	192583183	BEDGRAPH
File	GSM2942268_G800_peaks.narrowPeak.gz	01/19/2018 10:18:14	659497	NARROWPEAK
File	GSM2942268_G800_sortedFE.bedgraph.gz	01/19/2018 10:19:06	223934897	BEDGRAPH
File	GSM2942269_G498_1_peaks.narrowPeak.gz	01/19/2018 10:19:06	722138	NARROWPEAK
File	GSM2942269_G498_1_sortedFE.bedgraph.gz	01/19/2018 10:20:50	452299342	BEDGRAPH
File	GSM2942270_G498_2_peaks.narrowPeak.gz	01/19/2018 10:20:50	863621	NARROWPEAK
File	GSM2942270_G498_2_sortedFE.bedgraph.gz	01/19/2018 10:23:25	686603678	BEDGRAPH
File	GSM2942271_G498_3_peaks.narrowPeak.gz	01/19/2018 10:23:26	2180171	NARROWPEAK
File	GSM2942271_G498_3_sortedFE.bedgraph.gz	01/19/2018 10:26:04	717330121	BEDGRAPH
File	GSM2942272_G498_5_peaks.narrowPeak.gz	01/19/2018 10:26:05	854340	NARROWPEAK
File	GSM2942272_G498_5_sortedFE.bedgraph.gz	01/19/2018 10:28:38	677341715	BEDGRAPH
File	GSM2942273_G498_6_peaks.narrowPeak.gz	01/19/2018 10:28:39	961940	NARROWPEAK
File	GSM2942273_G498_6_sortedFE.bedgraph.gz	01/19/2018 10:31:53	871375324	BEDGRAPH
File	GSM2942274_G498_7_peaks.narrowPeak.gz	01/19/2018 10:31:53	1388115	NARROWPEAK
File	GSM2942274_G498_7_sortedFE.bedgraph.gz	01/19/2018 10:34:55	814496526	BEDGRAPH
File	GSM2942275_G551_1_peaks.narrowPeak.gz	01/19/2018 10:34:55	1871817	NARROWPEAK
File	GSM2942275_G551_1_sortedFE.bedgraph.gz	01/19/2018 10:37:10	600433155	BEDGRAPH
File	GSM2942276_G551_3_peaks.narrowPeak.gz	01/19/2018 10:37:11	1701448	NARROWPEAK
File	GSM2942276_G551_3_sortedFE.bedgraph.gz	01/19/2018 10:38:44	394993730	BEDGRAPH
File	GSM2942277_G551_DP2_peaks.narrowPeak.gz	01/19/2018 10:38:44	2137073	NARROWPEAK
File	GSM2942277_G551_DP2_sortedFE.bedgraph.gz	01/19/2018 10:40:11	374986512	BEDGRAPH
File	GSM2942278_G551_DP3_peaks.narrowPeak.gz	01/19/2018 10:40:12	2630837	NARROWPEAK
File	GSM2942278_G551_DP3_sortedFE.bedgraph.gz	01/19/2018 10:42:54	716036723	BEDGRAPH
File	GSM2942279_G648_1_peaks.narrowPeak.gz	01/19/2018 10:42:54	742448	NARROWPEAK
File	GSM2942279_G648_1_sortedFE.bedgraph.gz	01/19/2018 10:44:45	475220004	BEDGRAPH
File	GSM2942280_G648_2_peaks.narrowPeak.gz	01/19/2018 10:44:45	740823	NARROWPEAK
File	GSM2942280_G648_2_sortedFE.bedgraph.gz	01/19/2018 10:45:46	253943010	BEDGRAPH
File	GSM2942281_G648_3_peaks.narrowPeak.gz	01/19/2018 10:45:47	516383	NARROWPEAK
File	GSM2942281_G648_3_sortedFE.bedgraph.gz	01/19/2018 10:46:45	250051329	BEDGRAPH
File	GSM2942282_G648_4_peaks.narrowPeak.gz	01/19/2018 10:46:45	654897	NARROWPEAK
File	GSM2942282_G648_4_sortedFE.bedgraph.gz	01/19/2018 10:47:58	320195734	BEDGRAPH
File	GSM2942283_G648_5_peaks.narrowPeak.gz	01/19/2018 10:47:58	448499	NARROWPEAK
File	GSM2942283_G648_5_sortedFE.bedgraph.gz	01/19/2018 10:49:25	386451684	BEDGRAPH
File	GSM2942284_G648_6_peaks.narrowPeak.gz	01/19/2018 10:49:25	894586	NARROWPEAK
File	GSM2942284_G648_6_sortedFE.bedgraph.gz	01/19/2018 10:50:41	332602302	BEDGRAPH
